person,person_label,person_description,refurl,orderaus,award_name,honsid,date_awarded,sitelink
http://www.wikidata.org/entity/Q708668,Arthur Birch,Australian chemist,https://honours.pmc.gov.au/honours/awards/886121,http://www.wikidata.org/entity/Q9680541,NA,886121,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Birch_(organic_chemist)
http://www.wikidata.org/entity/Q709072,Arthur Dale Trendall,Australian classical archaeologist (1909-1995),https://honours.pmc.gov.au/honours/awards/881148,http://www.wikidata.org/entity/Q9680541,NA,881148,1976-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Arthur_Dale_Trendall
http://www.wikidata.org/entity/Q710119,Tony Roche,Australian tennis player,NA,http://www.wikidata.org/entity/Q9684829,NA,886547,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Tony_Roche
http://www.wikidata.org/entity/Q710474,Frank Farina,Australian soccer player,https://honours.pmc.gov.au/honours/awards/1129858,http://www.wikidata.org/entity/Q9682417,NA,1129858,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Frank_Farina
http://www.wikidata.org/entity/Q1281683,John Alexander,Australian tennis player and politician,https://honours.pmc.gov.au/honours/awards/886284,http://www.wikidata.org/entity/Q9682417,NA,886284,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/John_Alexander_(Australian_politician)
http://www.wikidata.org/entity/Q1284772,Trac,"Australian photographer, artist and filmmaker",https://honours.pmc.gov.au/honours/awards/1152689,http://www.wikidata.org/entity/Q9684829,NA,1152689,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tracey_Moffatt
http://www.wikidata.org/entity/Q1286491,Edmund Collins,Australian priest (1931-2014),https://honours.pmc.gov.au/honours/awards/885806,http://www.wikidata.org/entity/Q9678710,NA,885806,1999-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Edmund_Collins
http://www.wikidata.org/entity/Q1296287,Jeffrey Lee,Sole member of the Djok clan,https://honours.pmc.gov.au/honours/awards/1145137,http://www.wikidata.org/entity/Q9678710,NA,1145137,2012-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Jeffrey_Lee
http://www.wikidata.org/entity/Q1299331,Ieremia Tabai,Kiribati politician,https://honours.pmc.gov.au/honours/awards/869580,http://www.wikidata.org/entity/Q56447056,NA,869580,1996-05-24T00:00:00Z,https://en.wikipedia.org/wiki/Ieremia_Tabai
http://www.wikidata.org/entity/Q1309177,Harry Triguboff,Australian businessman,https://honours.pmc.gov.au/honours/awards/872638,http://www.wikidata.org/entity/Q9684829,NA,872638,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Harry_Triguboff
http://www.wikidata.org/entity/Q1311635,Frank Bethwaite,sailboat designer,https://honours.pmc.gov.au/honours/awards/1129784,http://www.wikidata.org/entity/Q9682417,NA,1129784,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Frank_Bethwaite
http://www.wikidata.org/entity/Q1316744,Frank Sartor,Australian politician,https://honours.pmc.gov.au/honours/awards/1132187,http://www.wikidata.org/entity/Q9684829,NA,1132187,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Frank_Sartor
http://www.wikidata.org/entity/Q1322680,Tony Rafty,Australian caricaturist (1915-2015),https://honours.pmc.gov.au/honours/awards/869741,http://www.wikidata.org/entity/Q9682417,NA,869741,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tony_Rafty
http://www.wikidata.org/entity/Q1334388,Elwood Zimmerman,American entomologist (1912-2004),https://honours.pmc.gov.au/honours/awards/886030,http://www.wikidata.org/entity/Q9678710,NA,886030,1998-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Elwood_Zimmerman
http://www.wikidata.org/entity/Q1343574,Ryan Bayley,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,NA,1057748,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ryan_Bayley
http://www.wikidata.org/entity/Q1344237,Leo McKern,Australian-British actor,https://honours.pmc.gov.au/honours/awards/870056,http://www.wikidata.org/entity/Q9684829,NA,870056,1983-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Leo_McKern
http://www.wikidata.org/entity/Q228818,Delta Goodrem,Australian singer and actress,https://honours.pmc.gov.au/honours/awards/2010360,http://www.wikidata.org/entity/Q9678710,NA,2010360,2022-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Delta_Goodrem
http://www.wikidata.org/entity/Q229040,Dawn Fraser,Australian swimmer and politician,https://honours.pmc.gov.au/honours/awards/2001256,http://www.wikidata.org/entity/Q9680541,NA,2001256,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Dawn_Fraser
http://www.wikidata.org/entity/Q229040,Dawn Fraser,Australian swimmer and politician,https://honours.pmc.gov.au/honours/awards/872625,http://www.wikidata.org/entity/Q9684829,NA,872625,1998-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Dawn_Fraser
http://www.wikidata.org/entity/Q229300,Quentin Bryce,Australian Governor-General,NA,http://www.wikidata.org/entity/Q9684829,NA,872510,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Quentin_Bryce
http://www.wikidata.org/entity/Q229300,Quentin Bryce,Australian Governor-General,NA,http://www.wikidata.org/entity/Q9688070,NA,1150526,2014-03-19T00:00:00Z,https://en.wikipedia.org/wiki/Quentin_Bryce
http://www.wikidata.org/entity/Q229300,Quentin Bryce,Australian Governor-General,NA,http://www.wikidata.org/entity/Q9680541,NA,1129439,2003-04-30T00:00:00Z,https://en.wikipedia.org/wiki/Quentin_Bryce
http://www.wikidata.org/entity/Q230415,Judith Anderson,Australian stage and screen actress (1897-1992),https://honours.pmc.gov.au/honours/awards/870331,http://www.wikidata.org/entity/Q9680541,NA,870331,1991-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Judith_Anderson
http://www.wikidata.org/entity/Q230954,Shirley Strickland,Australian hurdler and sprinter,https://honours.pmc.gov.au/honours/awards/872416,http://www.wikidata.org/entity/Q9684829,NA,872416,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Shirley_Strickland
http://www.wikidata.org/entity/Q363659,Bryan Brown,Australian actor,https://honours.pmc.gov.au/honours/awards/1135919,http://www.wikidata.org/entity/Q9678710,NA,1135919,2005-06-03T00:00:00Z,https://en.wikipedia.org/wiki/Bryan_Brown
http://www.wikidata.org/entity/Q364494,Phillip Dutton,Australian equestrian,https://honours.pmc.gov.au/honours/awards/887472,http://www.wikidata.org/entity/Q9682417,NA,887472,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Phillip_Dutton
http://www.wikidata.org/entity/Q364835,Tristram Cary,English composer,https://honours.pmc.gov.au/honours/awards/870332,http://www.wikidata.org/entity/Q9682417,NA,870332,1991-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Tristram_Cary
http://www.wikidata.org/entity/Q365235,Graeme Bell,Australian jazz musician,https://honours.pmc.gov.au/honours/awards/869990,http://www.wikidata.org/entity/Q9684829,NA,869990,1990-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Graeme_Bell
http://www.wikidata.org/entity/Q365472,Francis Burt,Australian jurist (1918-2004),https://honours.pmc.gov.au/honours/awards/882290,http://www.wikidata.org/entity/Q9680541,NA,882290,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Francis_Burt
http://www.wikidata.org/entity/Q365731,Michael Lynagh,Australian rugby union player,https://honours.pmc.gov.au/honours/awards/886539,http://www.wikidata.org/entity/Q9678710,NA,886539,1996-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Michael_Lynagh
http://www.wikidata.org/entity/Q370059,George Smith,Australian rugby union player,https://honours.pmc.gov.au/honours/awards/874515,http://www.wikidata.org/entity/Q9678710,NA,874515,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Smith_(rugby_union)
http://www.wikidata.org/entity/Q370293,John Williams,Australian classical guitarist,NA,http://www.wikidata.org/entity/Q9684829,NA,870220,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/John_Williams_(guitarist)
http://www.wikidata.org/entity/Q371914,Steven Bradbury,Australian short-track speed skater,NA,http://www.wikidata.org/entity/Q9682417,NA,1133898,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Steven_Bradbury
http://www.wikidata.org/entity/Q373488,Lee Tarlamis,Australian politician,https://honours.pmc.gov.au/honours/awards/2001378,http://www.wikidata.org/entity/Q9682417,NA,2001378,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Lee_Tarlamis
http://www.wikidata.org/entity/Q373771,Mark Ella,Australian rugby union footballer,NA,http://www.wikidata.org/entity/Q9678710,NA,886661,1984-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Ella
http://www.wikidata.org/entity/Q737072,Stirling Mortlock,Australian rugby union player,https://honours.pmc.gov.au/honours/awards/1145156,http://www.wikidata.org/entity/Q9678710,NA,1145156,2012-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Stirling_Mortlock
http://www.wikidata.org/entity/Q741091,Christopher Weeramantry,Sri Lankan judge (1926-2017),https://honours.pmc.gov.au/honours/awards/1055875,http://www.wikidata.org/entity/Q56449119,NA,1055875,2003-11-28T00:00:00Z,https://en.wikipedia.org/wiki/Christopher_Weeramantry
http://www.wikidata.org/entity/Q742571,John Paul Wild,Australian radiophysicist (1923-2008),https://honours.pmc.gov.au/honours/awards/885951,http://www.wikidata.org/entity/Q9680541,NA,885951,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Paul_Wild_(Australian_scientist)
http://www.wikidata.org/entity/Q747973,Tom Bass,Australian sculptor (1916-2010),https://honours.pmc.gov.au/honours/awards/870105,http://www.wikidata.org/entity/Q9678710,NA,870105,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Tom_Bass_(sculptor)
http://www.wikidata.org/entity/Q768289,David Martin,Australian poet,https://honours.pmc.gov.au/honours/awards/870172,http://www.wikidata.org/entity/Q9678710,NA,870172,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/David_Martin_(poet)
http://www.wikidata.org/entity/Q771204,István Kelen,Hungarian table tennis player,https://honours.pmc.gov.au/honours/awards/870588,http://www.wikidata.org/entity/Q9682417,NA,870588,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Stephen_Kelen
http://www.wikidata.org/entity/Q773848,Robert Hill,Australian politician,NA,http://www.wikidata.org/entity/Q9680541,NA,1145729,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Robert_Hill_(Australian_politician)
http://www.wikidata.org/entity/Q779025,Cecil Purdy,Australian chess player,https://honours.pmc.gov.au/honours/awards/886441,http://www.wikidata.org/entity/Q9678710,NA,886441,1976-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Cecil_Purdy
http://www.wikidata.org/entity/Q785182,Neville Bonner,Australian politician (1922-1999),https://honours.pmc.gov.au/honours/awards/884452,http://www.wikidata.org/entity/Q9684829,NA,884452,1984-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Neville_Bonner
http://www.wikidata.org/entity/Q809108,Barry Tuckwell,Australian horn player,https://honours.pmc.gov.au/honours/awards/870234,http://www.wikidata.org/entity/Q9680541,NA,870234,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Barry_Tuckwell
http://www.wikidata.org/entity/Q913948,Mervyn Rose,Australian tennis player,https://honours.pmc.gov.au/honours/awards/1131447,http://www.wikidata.org/entity/Q9678710,NA,1131447,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mervyn_Rose
http://www.wikidata.org/entity/Q1392194,Allan Border,Australian cricketer,https://honours.pmc.gov.au/honours/awards/886656,http://www.wikidata.org/entity/Q9684829,NA,886656,1989-09-27T00:00:00Z,https://en.wikipedia.org/wiki/Allan_Border
http://www.wikidata.org/entity/Q1392194,Allan Border,Australian cricketer,https://honours.pmc.gov.au/honours/awards/886196,http://www.wikidata.org/entity/Q9678710,NA,886196,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Allan_Border
http://www.wikidata.org/entity/Q1395966,Jill Ker Conway,Australian-American author and academic,https://honours.pmc.gov.au/honours/awards/1147730,http://www.wikidata.org/entity/Q15280138,NA,1147730,2013-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Jill_Ker_Conway
http://www.wikidata.org/entity/Q1396349,Rosemary Follett,Australian politician,NA,http://www.wikidata.org/entity/Q9684829,NA,1132820,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Rosemary_Follett
http://www.wikidata.org/entity/Q1410667,Stephen Moore,Australian rugby union footballer,https://honours.pmc.gov.au/honours/awards/2004845,http://www.wikidata.org/entity/Q9678710,NA,2004845,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Stephen_Moore_(rugby_union)
http://www.wikidata.org/entity/Q1411381,Rosemary Goldie,Australian Roman Catholic theologian; undersecretary of the Pontifical Council for the Laity; Vatican II female auditor (1916-2010),https://honours.pmc.gov.au/honours/awards/885814,http://www.wikidata.org/entity/Q9684829,NA,885814,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Rosemary_Goldie
http://www.wikidata.org/entity/Q1412816,Kerry Packer,"Australian publishing, media and gaming tycoon",https://honours.pmc.gov.au/honours/awards/883102,http://www.wikidata.org/entity/Q9680541,NA,883102,1983-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Kerry_Packer
http://www.wikidata.org/entity/Q1428440,Michael Clarke,Australian Cricketer,https://honours.pmc.gov.au/honours/awards/2007335,http://www.wikidata.org/entity/Q9684829,NA,2007335,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Michael_Clarke_(cricketer)
http://www.wikidata.org/entity/Q1429468,Neville Wran,Australian politician and Premier of New South Wales (1926-2014),https://honours.pmc.gov.au/honours/awards/884369,http://www.wikidata.org/entity/Q9680541,NA,884369,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Neville_Wran
http://www.wikidata.org/entity/Q5300945,Doug Sutherland,Australian mayor,https://honours.pmc.gov.au/honours/awards/882697,http://www.wikidata.org/entity/Q9678710,NA,882697,1979-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Doug_Sutherland_(Australian_politician)
http://www.wikidata.org/entity/Q5300991,Doug Waterhouse,Australian entomologist (1916-2000),https://honours.pmc.gov.au/honours/awards/885224,http://www.wikidata.org/entity/Q9684829,NA,885224,1980-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Doug_Waterhouse
http://www.wikidata.org/entity/Q5301401,Douglas Daft,Australian businessman,https://honours.pmc.gov.au/honours/awards/1135848,http://www.wikidata.org/entity/Q9680541,NA,1135848,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Douglas_Daft
http://www.wikidata.org/entity/Q5301717,Douglas Lawrence,Australian musician,https://honours.pmc.gov.au/honours/awards/2005322,http://www.wikidata.org/entity/Q9678710,NA,2005322,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Douglas_Lawrence
http://www.wikidata.org/entity/Q5301717,Douglas Lawrence,Australian musician,https://honours.pmc.gov.au/honours/awards/869710,http://www.wikidata.org/entity/Q9682417,NA,869710,1992-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Douglas_Lawrence
http://www.wikidata.org/entity/Q5301928,Douglas Riding,Australian air marshal,https://honours.pmc.gov.au/honours/awards/1136596,http://www.wikidata.org/entity/Q9684829,NA,1136596,2000-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Douglas_Riding
http://www.wikidata.org/entity/Q5302011,Douglas Sturkey,Australian diplomat,https://honours.pmc.gov.au/honours/awards/885136,http://www.wikidata.org/entity/Q9678710,NA,885136,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Douglas_Sturkey
http://www.wikidata.org/entity/Q5302064,Douglas Vincent,Australian general,https://honours.pmc.gov.au/honours/awards/873338,http://www.wikidata.org/entity/Q9678710,NA,873338,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Douglas_Vincent_(Australian_Army_officer)
http://www.wikidata.org/entity/Q5307242,Drew Morphett,Australian sports broadcaster (1948-2017),https://honours.pmc.gov.au/honours/awards/1149341,http://www.wikidata.org/entity/Q9682417,NA,1149341,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Drew_Morphett
http://www.wikidata.org/entity/Q5313348,Dulcie Holland,Australian composer,https://honours.pmc.gov.au/honours/awards/870052,http://www.wikidata.org/entity/Q9678710,NA,870052,1977-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Dulcie_Holland
http://www.wikidata.org/entity/Q5314395,Duncan Ironmonger,Australian economist,https://honours.pmc.gov.au/honours/awards/1147818,http://www.wikidata.org/entity/Q9678710,NA,1147818,2013-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Duncan_Ironmonger
http://www.wikidata.org/entity/Q5314437,Duncan Lewis,"Australian military officer, diplomat and public servant; Director-General of Security",https://honours.pmc.gov.au/honours/awards/1057586,http://www.wikidata.org/entity/Q9684829,NA,1057586,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Duncan_Lewis
http://www.wikidata.org/entity/Q5318692,Dylan Alcott,Australian athlete in wheelchair basketball and wheelchair tennis,https://honours.pmc.gov.au/honours/awards/2010546,http://www.wikidata.org/entity/Q9684829,NA,2010546,2022-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Dylan_Alcott
http://www.wikidata.org/entity/Q5318692,Dylan Alcott,Australian athlete in wheelchair basketball and wheelchair tennis,NA,http://www.wikidata.org/entity/Q9682417,NA,1139803,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Dylan_Alcott
http://www.wikidata.org/entity/Q5331760,Kerry Greenwood,Australian crime writer,https://honours.pmc.gov.au/honours/awards/2005308,http://www.wikidata.org/entity/Q9682417,NA,2005308,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Kerry_Greenwood
http://www.wikidata.org/entity/Q5336301,Eddie McGuire,Australian media personality and television host,https://honours.pmc.gov.au/honours/awards/1135986,http://www.wikidata.org/entity/Q9678710,NA,1135986,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Eddie_McGuire
http://www.wikidata.org/entity/Q5337142,Edgar Britt,Australian jockey (1913-2017),https://honours.pmc.gov.au/honours/awards/1040628,http://www.wikidata.org/entity/Q9682417,NA,1040628,2002-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Edgar_Britt
http://www.wikidata.org/entity/Q5337375,Edgar Metcalfe,"English actor, director and writer (1933-2012)",https://honours.pmc.gov.au/honours/awards/870338,http://www.wikidata.org/entity/Q9678710,NA,870338,1978-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Edgar_Metcalfe
http://www.wikidata.org/entity/Q5339363,Edmund Capon,British-Australian art historian,NA,http://www.wikidata.org/entity/Q9678710,NA,870176,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Edmund_Capon
http://www.wikidata.org/entity/Q5342122,Edward Byrne,Australian neuroscientist and university administrator,https://honours.pmc.gov.au/honours/awards/1148815,http://www.wikidata.org/entity/Q9680541,NA,1148815,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ed_Byrne_(neuroscientist)
http://www.wikidata.org/entity/Q5342381,Edward Connellan,Australian aviator (1912-1983),https://honours.pmc.gov.au/honours/awards/887764,http://www.wikidata.org/entity/Q9684829,NA,887764,1981-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Edward_Connellan
http://www.wikidata.org/entity/Q5345364,Edward Smout,Australian soldier,https://honours.pmc.gov.au/honours/awards/874590,http://www.wikidata.org/entity/Q9682417,NA,874590,1978-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Edward_Smout
http://www.wikidata.org/entity/Q5345987,Edward Woodward,Australian judge,https://honours.pmc.gov.au/honours/awards/873783,http://www.wikidata.org/entity/Q9680541,NA,873783,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Edward_Woodward_(judge)
http://www.wikidata.org/entity/Q5354394,Eleanor Spence,Australian writer,https://honours.pmc.gov.au/honours/awards/1131461,http://www.wikidata.org/entity/Q9678710,NA,1131461,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eleanor_Spence
http://www.wikidata.org/entity/Q5359456,Elery Hamilton-Smith,Australian academic,https://honours.pmc.gov.au/honours/awards/878212,http://www.wikidata.org/entity/Q9678710,NA,878212,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Elery_Hamilton-Smith
http://www.wikidata.org/entity/Q5361491,Elisabeth Kirkby,British-Australian actress and politician (born 1921),https://honours.pmc.gov.au/honours/awards/1146126,http://www.wikidata.org/entity/Q9682417,NA,1146126,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Elisabeth_Kirkby
